shot_id1,player1,stroke_type1,spin_type1,shot_id2,player2,stroke_type2,spin_type2,dtw_distance
rafael_nadal_fh_ts_14,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,127.0812312101696
rafael_nadal_fh_ts_40,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,127.54298588479783
novak_djokovic_fh_ts_14,Novak Djokovic,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,128.00218907905358
novak_djokovic_fh_ts_08,Novak Djokovic,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,128.035719888926
rafael_nadal_fh_ts_32,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,128.64448072994588
rafael_nadal_fh_ts_84,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,128.84150247654102
carlos_alcaraz_fh_ts_03,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,129.0691021273789
rafael_nadal_fh_ts_11,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,129.54487320768789
rafael_nadal_fh_ts_32,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,130.4044976316661
rafael_nadal_fh_ts_34,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,130.41313935199938
carlos_alcaraz_fh_ts_02,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,131.28529555666597
rafael_nadal_fh_ts_47,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,131.37017335216245
carlos_alcaraz_fh_ts_11,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,131.78493103031332
carlos_alcaraz_fh_ts_01,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,132.2595719726196
novak_djokovic_fh_ts_06,Novak Djokovic,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,133.15619746174633
rafael_nadal_fh_ts_06,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,134.72394570420724
novak_djokovic_fh_ts_06,Novak Djokovic,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,135.87616468292114
rafael_nadal_fh_ts_11,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,136.07566643331836
rafael_nadal_fh_ts_38,Rafael Nadal,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,136.68986962748798
rafael_nadal_fh_ts_03,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,137.2887251173897
carlos_alcaraz_fh_ts_02,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,137.55464986558854
carlos_alcaraz_fh_ts_12,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,137.72352175794316
novak_djokovic_fh_ts_10,Novak Djokovic,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,138.2956233141534
rafael_nadal_fh_ts_01,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,138.49992091328005
carlos_alcaraz_fh_ts_11,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,138.646465308541
novak_djokovic_fh_ts_06,Novak Djokovic,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,139.65606858250905
carlos_alcaraz_fh_ts_05,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,140.11411720110522
rafael_nadal_fh_ts_06,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,140.4176329456882
rafael_nadal_fh_ts_70,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,140.4999541154223
rafael_nadal_fh_ts_78,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,140.83585967002546
carlos_alcaraz_fh_ts_13,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,140.85762444379813
carlos_alcaraz_fh_ts_18,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,143.68666932096747
carlos_alcaraz_fh_ts_14,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,145.2773331237507
carlos_alcaraz_fh_ts_01,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,146.25197654484677
novak_djokovic_fh_ts_14,Novak Djokovic,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,147.69257798721432
carlos_alcaraz_fh_ts_21,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,148.0115011686862
rafael_nadal_fh_ts_70,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,149.1569853509995
carlos_alcaraz_fh_ts_14,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,150.5219356352145
novak_djokovic_fh_ts_10,Novak Djokovic,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,154.16641765899178
novak_djokovic_fh_ts_10,Novak Djokovic,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,155.77915119550536
rafael_nadal_fh_ts_78,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,157.98747682995838
carlos_alcaraz_fh_ts_02,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,159.24406357703072
carlos_alcaraz_fh_ts_21,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,160.11772382024344
novak_djokovic_fh_ts_14,Novak Djokovic,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,160.2511048682152
rafael_nadal_fh_ts_55,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,170.1872097701262
rafael_nadal_fh_ts_55,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,171.12910366871145
rafael_nadal_fh_ts_38,Rafael Nadal,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,176.42777811050564
rafael_nadal_fh_ts_38,Rafael Nadal,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,187.13523888957837
carlos_alcaraz_fh_ts_20,Carlos Alcaraz,Forehand,Topspin,roger_federer_fh_ts_02,Roger Federer,Forehand,Topspin,236.704018991947
carlos_alcaraz_fh_ts_20,Carlos Alcaraz,Forehand,Topspin,rafael_nadal_fh_ts_07,Rafael Nadal,Forehand,Topspin,245.1164470900568
carlos_alcaraz_fh_ts_20,Carlos Alcaraz,Forehand,Topspin,novak_djokovic_fh_ts_02,Novak Djokovic,Forehand,Topspin,252.29816645794963
carlos_alcaraz_fh_ts_20,Carlos Alcaraz,Forehand,Topspin,carlos_alcaraz_fh_ts_04,Carlos Alcaraz,Forehand,Topspin,262.13303983279724
novak_djokovic_sv_ft_08,Novak Djokovic,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,30.903847049880618
novak_djokovic_sv_ft_01,Novak Djokovic,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,49.581635716409885
novak_djokovic_sv_ft_03,Novak Djokovic,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,60.25627704548861
novak_djokovic_sv_ft_05,Novak Djokovic,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,65.35127911294917
carlos_alcaraz_sv_ft_06,Carlos Alcaraz,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,86.39137174077928
novak_djokovic_sv_ft_07,Novak Djokovic,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,88.75995950041742
novak_djokovic_sv_ft_02,Novak Djokovic,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,95.35212023718167
novak_djokovic_sv_ft_04,Novak Djokovic,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,96.64243435338638
carlos_alcaraz_sv_ft_02,Carlos Alcaraz,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,97.77877317307559
carlos_alcaraz_sv_ft_08,Carlos Alcaraz,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,105.80455519571174
carlos_alcaraz_sv_ft_04,Carlos Alcaraz,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,106.49639976885346
carlos_alcaraz_sv_ft_07,Carlos Alcaraz,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,109.99025999139388
carlos_alcaraz_sv_ft_06,Carlos Alcaraz,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,145.24833232164173
carlos_alcaraz_sv_ft_03,Carlos Alcaraz,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,151.8339102242802
carlos_alcaraz_sv_ft_05,Carlos Alcaraz,Serve,Flat,novak_djokovic_sv_ft_06,Novak Djokovic,Serve,Flat,153.55157435440285
carlos_alcaraz_sv_ft_08,Carlos Alcaraz,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,154.20590265490327
carlos_alcaraz_sv_ft_04,Carlos Alcaraz,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,154.5644240509939
novak_djokovic_sv_ft_08,Novak Djokovic,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,154.7675103674996
carlos_alcaraz_sv_ft_03,Carlos Alcaraz,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,158.38611029114932
carlos_alcaraz_sv_ft_02,Carlos Alcaraz,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,160.30682265284193
carlos_alcaraz_sv_ft_05,Carlos Alcaraz,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,172.2645655596056
novak_djokovic_sv_ft_01,Novak Djokovic,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,189.6917448772274
novak_djokovic_sv_ft_05,Novak Djokovic,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,192.19336481184166
novak_djokovic_sv_ft_02,Novak Djokovic,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,203.08146795018703
novak_djokovic_sv_ft_03,Novak Djokovic,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,210.52390193889494
carlos_alcaraz_sv_ft_07,Carlos Alcaraz,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,230.83525487484667
novak_djokovic_sv_ft_04,Novak Djokovic,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,232.0274543706798
novak_djokovic_sv_ft_07,Novak Djokovic,Serve,Flat,carlos_alcaraz_sv_ft_01,Carlos Alcaraz,Serve,Flat,268.09986366469104
carlos_alcaraz_sv_kk_09,Carlos Alcaraz,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,88.5242407893173
carlos_alcaraz_sv_kk_08,Carlos Alcaraz,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,95.66989168852189
carlos_alcaraz_sv_kk_03,Carlos Alcaraz,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,107.03005390112278
novak_djokovic_sv_kk_03,Novak Djokovic,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,111.30983261174117
carlos_alcaraz_sv_kk_13,Carlos Alcaraz,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,124.66869995980983
carlos_alcaraz_sv_kk_11,Carlos Alcaraz,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,128.99588941966067
novak_djokovic_sv_kk_02,Novak Djokovic,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,129.79961972394207
carlos_alcaraz_sv_kk_05,Carlos Alcaraz,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,131.5786340315847
carlos_alcaraz_sv_kk_07,Carlos Alcaraz,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,144.02516207642987
carlos_alcaraz_sv_kk_12,Carlos Alcaraz,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,148.70536156395457
carlos_alcaraz_sv_kk_14,Carlos Alcaraz,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,152.73371379012804
carlos_alcaraz_sv_kk_10,Carlos Alcaraz,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,153.20236210198388
carlos_alcaraz_sv_kk_10,Carlos Alcaraz,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,153.42983110355163
carlos_alcaraz_sv_kk_12,Carlos Alcaraz,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,154.4652991600924
carlos_alcaraz_sv_kk_02,Carlos Alcaraz,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,160.05949388745088
carlos_alcaraz_sv_kk_04,Carlos Alcaraz,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,163.64959233748388
carlos_alcaraz_sv_kk_04,Carlos Alcaraz,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,165.63041856288436
carlos_alcaraz_sv_kk_11,Carlos Alcaraz,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,166.27581179765647
carlos_alcaraz_sv_kk_14,Carlos Alcaraz,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,172.7087112714036
carlos_alcaraz_sv_kk_02,Carlos Alcaraz,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,178.61312298533963
carlos_alcaraz_sv_kk_08,Carlos Alcaraz,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,186.28495938609262
carlos_alcaraz_sv_kk_03,Carlos Alcaraz,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,188.00936056731334
carlos_alcaraz_sv_kk_06,Carlos Alcaraz,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,192.37466118469663
carlos_alcaraz_sv_kk_05,Carlos Alcaraz,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,193.48268641126435
carlos_alcaraz_sv_kk_13,Carlos Alcaraz,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,199.2478641610663
carlos_alcaraz_sv_kk_07,Carlos Alcaraz,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,199.40224417248555
novak_djokovic_sv_kk_03,Novak Djokovic,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,204.15395323699852
carlos_alcaraz_sv_kk_09,Carlos Alcaraz,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,205.9928885382714
novak_djokovic_sv_kk_02,Novak Djokovic,Serve,Kick,carlos_alcaraz_sv_kk_01,Carlos Alcaraz,Serve,Kick,219.55278041738873
carlos_alcaraz_sv_kk_06,Carlos Alcaraz,Serve,Kick,novak_djokovic_sv_kk_01,Novak Djokovic,Serve,Kick,230.77176498187455
novak_djokovic_sv_sl_05,Novak Djokovic,Serve,Slice,novak_djokovic_sv_sl_01,Novak Djokovic,Serve,Slice,91.62401350104794
novak_djokovic_sv_sl_06,Novak Djokovic,Serve,Slice,carlos_alcaraz_sv_sl_02,Carlos Alcaraz,Serve,Slice,102.34493326212824
novak_djokovic_sv_sl_05,Novak Djokovic,Serve,Slice,carlos_alcaraz_sv_sl_02,Carlos Alcaraz,Serve,Slice,103.2331427424958
novak_djokovic_sv_sl_02,Novak Djokovic,Serve,Slice,carlos_alcaraz_sv_sl_02,Carlos Alcaraz,Serve,Slice,108.60751326435548
novak_djokovic_sv_sl_03,Novak Djokovic,Serve,Slice,novak_djokovic_sv_sl_01,Novak Djokovic,Serve,Slice,111.75096093006226
novak_djokovic_sv_sl_03,Novak Djokovic,Serve,Slice,carlos_alcaraz_sv_sl_02,Carlos Alcaraz,Serve,Slice,114.1380591111726
novak_djokovic_sv_sl_02,Novak Djokovic,Serve,Slice,novak_djokovic_sv_sl_01,Novak Djokovic,Serve,Slice,118.98431967031567
novak_djokovic_sv_sl_04,Novak Djokovic,Serve,Slice,novak_djokovic_sv_sl_01,Novak Djokovic,Serve,Slice,123.27215398906155
novak_djokovic_sv_sl_04,Novak Djokovic,Serve,Slice,carlos_alcaraz_sv_sl_02,Carlos Alcaraz,Serve,Slice,125.86551760743563
novak_djokovic_sv_sl_06,Novak Djokovic,Serve,Slice,novak_djokovic_sv_sl_01,Novak Djokovic,Serve,Slice,137.5796321043726
carlos_alcaraz_sv_sl_01,Carlos Alcaraz,Serve,Slice,novak_djokovic_sv_sl_01,Novak Djokovic,Serve,Slice,153.750928898498
carlos_alcaraz_sv_sl_01,Carlos Alcaraz,Serve,Slice,carlos_alcaraz_sv_sl_02,Carlos Alcaraz,Serve,Slice,185.79181393114655
